股票代码,股票简称,最新价,最新涨跌幅,预告净利润[20240630],业绩预告类型[20240630],上年同期净利润[20240630],预告净利润变动幅度[20240630],业绩预告日期[20240630],业绩变化原因[20240630],业绩预告摘要[20240630],预告净利润上限[20240630],预告净利润下限[20240630],market_code,code
688067.SH,爱威科技,14.23,-0.559,,,,,,,,,,17,688067
301008.SZ,宏昌科技,17.17,-2.554,,,,,,,,,,33,301008
603529.SH,爱玛科技,27.67,-1.390,,,,,,,,,,17,603529
301009.SZ,可靠股份,7.68,0.392,,,,,,,,,,33,301009
688597.SH,煜邦电力,6.69,-4.701,,,,,,,,,,17,688597
301010.SZ,晶雪节能,11.67,-0.512,,,,,,,,,,33,301010
301011.SZ,华立科技,15.89,-0.439,,,,,,,,,,33,301011
688517.SH,金冠电气,14.33,-1.104,,,,,,,,,,17,688517
688621.SH,阳光诺和,42.00,-2.303,,,,,,,,,,17,688621
688425.SH,铁建重工,3.68,-0.541,,,,,,,,,,17,688425
001207.SZ,联科科技,14.14,-3.018,,,,,,,,,,33,001207
605028.SH,世茂能源,14.16,-3.014,,,,,,,,,,17,605028
688216.SH,气派科技,17.24,3.419,,,,,,,,,,17,688216
301012.SZ,扬电科技,22.82,-4.399,,,,,,,,,,33,301012
001208.SZ,华菱线缆,7.42,-5.838,,,,,,,,,,33,001208
688690.SH,纳微科技,16.89,-0.236,,,,,,,,,,17,688690
688276.SH,百克生物,30.01,-0.133,,,,,,,,,,17,688276
300984.SZ,金沃股份,20.70,-3.944,,,,,,,,,,33,300984
688601.SH,力芯微,41.57,1.638,,,,,,,,,,17,688601
301004.SZ,嘉益股份,85.32,-1.021,,,,,,,,,,33,301004
301013.SZ,利和兴,10.36,-3.448,,,,,,,,,,33,301013
001209.SZ,洪兴股份,13.75,-0.579,,,,,,,,,,33,001209
688367.SH,工大高科,11.61,-2.025,,,,,,,,,,17,688367
603171.SH,税友股份,33.83,3.424,,,,,,,,,,17,603171
605011.SH,杭州热电,23.54,-2.405,,,,,,,,,,17,605011
301015.SZ,百洋医药,23.45,-0.085,,,,,,,,,,33,301015
605056.SH,咸亨国际,10.48,-2.239,,,,,,,,,,17,605056
688161.SH,威高骨科,19.83,-0.151,,,,,,,,,,17,688161
688499.SH,利元亨,19.02,0.848,,,,,,,,,,17,688499
301016.SZ,雷尔伟,16.76,-1.759,,,,,,,,,,33,301016
301017.SZ,漱玉平民,10.00,-1.478,,,,,,,,,,33,301017
601921.SH,浙版传媒,7.78,-0.512,,,,,,,,,,17,601921
688239.SH,航宇科技,32.50,0.062,,,,,,,,,,17,688239
301018.SZ,申菱环境,17.87,-2.880,,,,,,,,,,33,301018
301019.SZ,宁波色母,18.51,-2.012,,,,,,,,,,33,301019
688226.SH,威腾电气,15.62,-2.679,,,,,,,,,,17,688226
301020.SZ,密封科技,19.78,20.024,,,,,,,,,,33,301020
301021.SZ,英诺激光,14.75,-2.447,,,,,,,,,,33,301021
301022.SZ,海泰科,19.95,-1.773,,,,,,,,,,33,301022
605162.SH,新中港,7.14,-1.653,,,,,,,,,,17,605162
605287.SH,德才股份,12.01,-1.879,,,,,,,,,,17,605287
001210.SZ,金房能源,13.28,-1.043,,,,,,,,,,33,001210
688087.SH,英科再生,25.98,-1.999,,,,,,,,,,17,688087
301039.SZ,中集车辆,8.40,-1.984,,,,,,,,,,33,301039
688305.SH,科德数控,60.90,0.495,,,,,,,,,,17,688305
605020.SH,永和股份,18.13,-3.048,,,,,,,,,,17,605020
688038.SH,中科通达,9.35,-1.579,,,,,,,,,,17,688038
688799.SH,华纳药厂,42.19,3.104,,,,,,,,,,17,688799
301023.SZ,江南奕帆,28.95,-4.139,,,,,,,,,,33,301023
301025.SZ,读客文化,10.02,-2.718,,,,,,,,,,33,301025
688793.SH,倍轻松,29.00,0.000,,,,,,,,,,17,688793
301026.SZ,浩通科技,22.94,-0.993,,,,,,,,,,33,301026
301027.SZ,华蓝集团,8.21,-5.957,,,,,,,,,,33,301027
688501.SH,青达环保,12.98,-0.916,,,,,,,,,,17,688501
605365.SH,立达信,15.29,-2.425,,,,,,,,,,17,605365
301028.SZ,东亚机械,8.53,-2.291,,,,,,,,,,33,301028
688800.SH,瑞可达,26.44,-0.377,,,,,,,,,,17,688800
301029.SZ,怡合达,18.77,-1.522,,,,,,,,,,33,301029
301030.SZ,仕净科技,22.33,-6.491,,,,,,,,,,33,301030
301031.SZ,中熔电气,77.34,-2.324,,,,,,,,,,33,301031
688303.SH,大全能源,19.90,-1.143,,,,,,,,,,17,688303
301032.SZ,新柴股份,6.63,-4.052,,,,,,,,,,33,301032
301033.SZ,迈普医学,38.20,-4.619,,,,,,,,,,33,301033
688768.SH,容知日新,23.16,-1.405,,,,,,,,,,17,688768
601825.SH,沪农商行,7.02,-1.405,,,,,,,,,,17,601825
605167.SH,利柏特,7.52,-1.828,,,,,,,,,,17,605167
688296.SH,和达科技,9.66,-1.629,,,,,,,,,,17,688296
688718.SH,唯赛勃,8.46,-1.168,,,,,,,,,,17,688718
301035.SZ,润丰股份,42.60,-0.999,,,,,,,,,,33,301035
688071.SH,华依科技,19.90,-2.307,,,,,,,,,,17,688071
301036.SZ,双乐股份,24.75,-2.019,,,,,,,,,,33,301036
301037.SZ,保立佳,8.87,-1.663,,,,,,,,,,33,301037
301038.SZ,深水规院,14.21,-5.013,,,,,,,,,,33,301038
688511.SH,天微电子,15.45,-8.145,,,,,,,,,,17,688511
688509.SH,正元地信,2.94,-1.342,,,,,,,,,,17,688509
688670.SH,金迪克,11.69,-1.682,,,,,,,,,,17,688670
001212.SZ,中旗新材,19.91,-1.921,,,,,,,,,,33,001212
300774.SZ,倍杰特,6.60,-1.932,,,,,,,,,,33,300774
301024.SZ,霍普股份,19.48,-1.913,,,,,,,,,,33,301024
301040.SZ,中环海陆,9.93,-1.390,,,,,,,,,,33,301040
605507.SH,国邦医药,16.71,0.723,,,,,,,,,,17,605507
605577.SH,龙版传媒,15.22,-1.807,,,,,,,,,,17,605577
688385.SH,复旦微电,30.34,0.530,,,,,,,,,,17,688385
300994.SZ,久祺股份,10.33,-6.261,,,,,,,,,,33,300994
301041.SZ,金百泽,27.62,-5.734,,,,,,,,,,33,301041
688778.SH,厦钨新能,31.30,0.773,,,,,,,,,,17,688778
688148.SH,芳源股份,4.26,0.709,,,,,,,,,,17,688148
300814.SZ,中富电路,27.98,-8.741,,,,,,,,,,33,300814
605589.SH,圣泉集团,20.37,-1.165,,,,,,,,,,17,605589
688779.SH,长远锂科,4.67,0.430,,,,,,,,,,17,688779
301042.SZ,安联锐视,32.18,-2.573,,,,,,,,,,33,301042
001211.SZ,双枪科技,15.56,-0.892,,,,,,,,,,33,001211
300964.SZ,本川智能,35.10,-6.847,,,,,,,,,,33,300964
301043.SZ,绿岛风,23.60,-2.277,,,,,,,,,,33,301043
688787.SH,海天瑞声,53.86,-2.428,,,,,,,,,,17,688787
688798.SH,艾为电子,51.03,-0.893,,,,,,,,,,17,688798
301045.SZ,天禄科技,18.00,-4.255,,,,,,,,,,33,301045
605069.SH,正和生态,6.28,-1.102,,,,,,,,,,17,605069
605588.SH,冠石科技,38.63,0.468,,,,,,,,,,17,605588
688733.SH,壹石通,14.53,0.693,,,,,,,,,,17,688733
301046.SZ,能辉科技,19.41,-2.069,,,,,,,,,,33,301046
001213.SZ,中铁特货,4.04,-0.737,,,,,,,,,,33,001213
688728.SH,格科微,11.71,0.000,,,,,,,,,,17,688728
301047.SZ,义翘神州,61.55,0.687,,,,,,,,,,33,301047
300844.SZ,山水比德,25.85,-3.401,,,,,,,,,,33,300844
301048.SZ,金鹰重工,8.44,-2.315,,,,,,,,,,33,301048
601728.SH,中国电信,6.19,0.650,,,,,,,,,,17,601728
605580.SH,恒盛能源,8.84,-2.536,,,,,,,,,,17,605580
688766.SH,普冉股份,91.00,1.506,,,,,,,,,,17,688766
688786.SH,悦安新材,24.91,-5.822,,,,,,,,,,17,688786
301049.SZ,超越科技,17.91,-3.294,,,,,,,,,,33,301049
301050.SZ,雷电微力,46.57,0.129,,,,,,,,,,33,301050
301051.SZ,信濠光电,25.24,-1.752,,,,,,,,,,33,301051
301052.SZ,果麦文化,20.59,-1.671,,,,,,,,,,33,301052
605598.SH,上海港湾,21.52,-2.844,,,,,,,,,,17,605598
688776.SH,国光电气,52.96,-2.324,,,,,,,,,,17,688776
301053.SZ,远信工业,19.85,-4.383,,,,,,,,,,33,301053
688711.SH,宏微科技,15.18,0.066,,,,,,,,,,17,688711
301055.SZ,张小泉,12.70,-0.157,,,,,,,,,,33,301055
301056.SZ,森赫股份,7.67,-2.417,,,,,,,,,,33,301056
688121.SH,卓然股份,11.89,2.324,,,,,,,,,,17,688121
688187.SH,时代电气,51.31,1.323,,,,,,,,,,17,688187
001215.SZ,千味央厨,29.84,0.505,,,,,,,,,,33,001215
605599.SH,菜百股份,12.61,-0.395,,,,,,,,,,17,605599
301057.SZ,汇隆新材,11.30,-3.004,,,,,,,,,,33,301057
688091.SH,上海谊众,22.60,-0.265,,,,,,,,,,17,688091
301058.SZ,中粮科工,9.51,-0.210,,,,,,,,,,33,301058
688767.SH,博拓生物,24.82,-0.040,,,,,,,,,,17,688767
688103.SH,国力股份,31.92,-3.798,,,,,,,,,,17,688103
688622.SH,禾信仪器,15.42,-3.019,,,,,,,,,,17,688622
301059.SZ,金三江,8.92,-2.086,,,,,,,,,,33,301059
301060.SZ,兰卫医学,8.27,-0.601,,,,,,,,,,33,301060
688707.SH,振华新材,9.61,0.418,,,,,,,,,,17,688707
600955.SH,维远股份,14.53,0.207,,,,,,,,,,17,600955
605033.SH,美邦股份,12.40,-0.721,,,,,,,,,,17,605033
301062.SZ,上海艾录,10.19,-0.196,,,,,,,,,,33,301062
301061.SZ,匠心家居,44.69,-0.357,,,,,,,,,,33,301061
688701.SH,卓锦股份,5.22,-2.064,,,,,,,,,,17,688701
300854.SZ,中兰环保,10.17,-1.644,,,,,,,,,,33,300854
688697.SH,纽威数控,14.90,-1.455,,,,,,,,,,17,688697
301063.SZ,海锅股份,14.25,-1.724,,,,,,,,,,33,301063
001216.SZ,华瓷股份,12.17,-2.249,,,,,,,,,,33,001216
301065.SZ,本立科技,16.18,-0.247,,,,,,,,,,33,301065
301066.SZ,万事利,8.27,-0.958,,,,,,,,,,33,301066
301067.SZ,显盈科技,21.66,3.143,,,,,,,,,,33,301067
301068.SZ,大地海洋,20.75,-1.938,,,,,,,,,,33,301068
301069.SZ,凯盛新材,13.33,-0.374,,,,,,,,,,33,301069
301070.SZ,开勒股份,39.99,-2.937,,,,,,,,,,33,301070
301071.SZ,力量钻石,27.45,-0.687,,,,,,,,,,33,301071
301072.SZ,中捷精工,21.08,0.429,,,,,,,,,,33,301072
301073.SZ,君亭酒店,19.28,3.600,,,,,,,,,,33,301073
001217.SZ,华尔泰,9.26,-0.963,,,,,,,,,,33,001217
301075.SZ,多瑞医药,16.36,-0.668,,,,,,,,,,33,301075
001218.SZ,丽臣实业,15.07,-0.790,,,,,,,,,,33,001218
605138.SH,盛泰集团,5.08,-0.392,,,,,,,,,,17,605138
605567.SH,春雪食品,7.79,0.000,,,,,,,,,,17,605567
301076.SZ,新瀚新材,19.24,-1.837,,,,,,,,,,33,301076
301077.SZ,星华新材,17.70,-2.907,,,,,,,,,,33,301077
688772.SH,珠海冠宇,14.39,-0.690,,,,,,,,,,17,688772
301078.SZ,孩子王,5.66,8.222,,,,,,,,,,33,301078
688272.SH,富吉瑞,15.74,-0.694,,,,,,,,,,17,688272
688722.SH,同益中,10.88,-2.422,,,,,,,,,,17,688722
301079.SZ,邵阳液压,12.58,-3.970,,,,,,,,,,33,301079
001219.SZ,青岛食品,11.83,0.254,,,,,,,,,,33,001219
688285.SH,高铁电气,6.43,-0.925,,,,,,,,,,17,688285
688255.SH,凯尔达,19.27,0.156,,,,,,,,,,17,688255
301080.SZ,百普赛斯,34.31,-1.408,,,,,,,,,,33,301080
301081.SZ,严牌股份,7.53,-2.081,,,,,,,,,,33,301081
301082.SZ,久盛电气,9.99,-6.285,,,,,,,,,,33,301082
605555.SH,德昌股份,17.81,-1.657,,,,,,,,,,17,605555
605566.SH,福莱蒽特,15.44,-0.194,,,,,,,,,,17,605566
301083.SZ,百胜智能,14.82,-1.854,,,,,,,,,,33,301083
601868.SH,中国能建,2.12,-0.935,,,,,,,,,,17,601868
688737.SH,中自科技,16.07,-0.803,,,,,,,,,,17,688737
688553.SH,汇宇制药,12.46,-0.240,,,,,,,,,,17,688553
301085.SZ,亚康股份,40.86,-2.691,,,,,,,,,,33,301085
301087.SZ,可孚医疗,33.25,-0.538,,,,,,,,,,33,301087
301086.SZ,鸿富瀚,37.14,-2.520,,,,,,,,,,33,301086
301088.SZ,戎美股份,11.21,-1.059,,,,,,,,,,33,301088
688211.SH,中科微至,24.91,-0.200,,,,,,,,,,17,688211
301089.SZ,拓新药业,29.53,-2.251,,,,,,,,,,33,301089
301090.SZ,华润材料,6.71,0.000,,,,,,,,,,33,301090
301091.SZ,深城交,25.49,-3.557,,,,,,,,,,33,301091
688257.SH,新锐股份,15.71,-0.633,,,,,,,,,,17,688257
688280.SH,精进电动,4.02,-1.951,,,,,,,,,,17,688280
688739.SH,成大生物,24.15,-0.124,,,,,,,,,,17,688739
301092.SZ,争光股份,22.33,-2.574,,,,,,,,,,33,301092
301093.SZ,华兰股份,18.79,-1.572,,,,,,,,,,33,301093
001288.SZ,运机集团,27.06,-2.802,,,,,,,,,,33,001288
301129.SZ,瑞纳智能,21.48,-12.683,,,,,,,,,,33,301129
301169.SZ,零点有数,30.60,-7.525,,,,,,,,,,33,301169
001317.SZ,三羊马,23.22,-1.818,,,,,,,,,,33,001317
688162.SH,巨一科技,19.16,-1.135,,,,,,,,,,17,688162
301188.SZ,力诺特玻,14.09,-3.625,,,,,,,,,,33,301188
301149.SZ,隆华新材,8.85,-1.885,,,,,,,,,,33,301149
603213.SH,镇洋发展,7.71,0.522,,,,,,,,,,17,603213
301098.SZ,金埔园林,7.73,-2.889,,,,,,,,,,33,301098
688105.SH,诺唯赞,18.93,-0.316,,,,,,,,,,17,688105
688107.SH,安路科技,22.27,5.196,,,,,,,,,,17,688107
301128.SZ,强瑞技术,36.40,-2.019,,,,,,,,,,33,301128
603048.SH,浙江黎明,14.31,-2.653,,,,,,,,,,17,603048
301180.SZ,万祥科技,14.44,-3.411,,,,,,,,,,33,301180
688182.SH,灿勤科技,12.48,-0.874,,,,,,,,,,17,688182
301118.SZ,恒光股份,16.30,0.866,,,,,,,,,,33,301118
301178.SZ,天亿马,19.98,-6.983,,,,,,,,,,33,301178
688232.SH,新点软件,19.55,-2.688,,,,,,,,,,17,688232
688075.SH,安旭生物,33.60,-0.856,,,,,,,,,,17,688075
688082.SH,盛美上海,87.77,3.723,,,,,,,,,,17,688082
301099.SZ,雅创电子,41.43,-1.591,,,,,,,,,,33,301099
301185.SZ,鸥玛软件,14.34,-2.582,,,,,,,,,,33,301185
603219.SH,富佳股份,14.52,0.000,,,,,,,,,,17,603219
301133.SZ,金钟股份,22.22,-0.225,,,,,,,,,,33,301133
301155.SZ,海力风电,39.14,-2.272,,,,,,,,,,33,301155
001267.SZ,汇绿生态,5.08,-3.238,,,,,,,,,,33,001267
688190.SH,云路股份,69.21,-1.256,,,,,,,,,,17,688190
301119.SZ,正强股份,23.45,-0.213,,,,,,,,,,33,301119
600927.SH,永安期货,11.37,0.798,,,,,,,,,,17,600927
600935.SH,华塑股份,2.37,-0.420,,,,,,,,,,17,600935
688049.SH,炬芯科技,21.44,1.756,,,,,,,,,,17,688049
688112.SH,鼎阳科技,26.08,-0.837,,,,,,,,,,17,688112
688230.SH,芯导科技,35.45,1.402,,,,,,,,,,17,688230
430047.BJ,诺思兰德,12.41,-7.732,,,,,,,,,,151,430047
430090.BJ,同辉信息,2.58,-2.273,,,,,,,,,,151,430090
430198.BJ,微创光电,4.87,0.000,,,,,,,,,,151,430198
430418.BJ,苏轴股份,12.30,-5.239,,,,,,,,,,151,430418
430489.BJ,佳先股份,6.12,0.824,,,,,,,,,,151,430489
430510.BJ,丰光精密,15.35,-2.478,,,,,,,,,,151,430510
830799.BJ,艾融软件,9.67,-2.814,,,,,,,,,,151,830799
830832.BJ,齐鲁华信,3.94,-1.500,,,,,,,,,,151,830832
830839.BJ,万通液压,9.42,-2.686,,,,,,,,,,151,830839
830946.BJ,森萱医药,6.19,-1.433,,,,,,,,,,151,830946
830964.BJ,润农节水,2.81,-0.355,,,,,,,,,,151,830964
831010.BJ,凯添燃气,3.67,-0.542,,,,,,,,,,151,831010
831039.BJ,国义招标,5.14,-0.388,,,,,,,,,,151,831039
831305.BJ,海希通讯,10.02,0.100,,,,,,,,,,151,831305
831370.BJ,新安洁,1.87,6.250,,,,,,,,,,151,831370
831445.BJ,龙竹科技,4.08,0.246,,,,,,,,,,151,831445
831726.BJ,朱老六,7.41,0.407,,,,,,,,,,151,831726
831768.BJ,拾比佰,3.84,0.261,,,,,,,,,,151,831768
831832.BJ,科达自控,11.25,-1.833,,,,,,,,,,151,831832
831856.BJ,浩淼科技,4.47,0.000,,,,,,,,,,151,831856
831961.BJ,创远信科,8.89,-0.670,,,,,,,,,,151,831961
832000.BJ,安徽凤凰,7.36,3.081,,,,,,,,,,151,832000
832089.BJ,禾昌聚合,8.64,-1.144,,,,,,,,,,151,832089
832145.BJ,恒合股份,4.64,-2.929,,,,,,,,,,151,832145
832171.BJ,志晟信息,5.89,-4.228,,,,,,,,,,151,832171
832225.BJ,利通科技,8.85,-2.533,,,,,,,,,,151,832225
832278.BJ,鹿得医疗,4.75,-1.247,,,,,,,,,,151,832278
832566.BJ,梓橦宫,6.73,-0.738,,,,,,,,,,151,832566
832735.BJ,德源药业,22.44,-0.400,,,,,,,,,,151,832735
832885.BJ,星辰科技,5.30,-1.670,,,,,,,,,,151,832885
833266.BJ,生物谷,7.86,-1.132,,,,,,,,,,151,833266
833427.BJ,华维设计,8.48,1.923,,,,,,,,,,151,833427
833454.BJ,同心传动,6.97,-2.925,,,,,,,,,,151,833454
833509.BJ,同惠电子,6.99,-1.132,,,,,,,,,,151,833509
833523.BJ,德瑞锂电,10.46,-1.599,,,,,,,,,,151,833523
833819.BJ,颖泰生物,3.03,1.338,,,,,,,,,,151,833819
833873.BJ,中设咨询,2.78,0.000,,,,,,,,,,151,833873
834021.BJ,流金科技,3.17,-2.761,,,,,,,,,,151,834021
834415.BJ,恒拓开源,5.36,-3.770,,,,,,,,,,151,834415
834599.BJ,同力股份,7.69,-0.902,,,,,,,,,,151,834599
834475.BJ,三友科技,6.55,-1.207,,,,,,,,,,151,834475
834682.BJ,球冠电缆,4.73,-1.663,,,,,,,,,,151,834682
834765.BJ,美之高,6.13,-1.605,,,,,,,,,,151,834765
835174.BJ,五新隧装,16.85,-0.473,,,,,,,,,,151,835174
835184.BJ,国源科技,5.19,-2.809,,,,,,,,,,151,835184
835185.BJ,贝特瑞,17.68,-1.008,,,,,,,,,,151,835185
835305.BJ,云创数据,10.40,-3.882,,,,,,,,,,151,835305
835368.BJ,连城数控,25.70,-1.457,,,,,,,,,,151,835368
835508.BJ,殷图网联,13.66,-2.707,,,,,,,,,,151,835508
835640.BJ,富士达,12.94,-2.560,,,,,,,,,,151,835640
835670.BJ,数字人,9.51,-1.144,,,,,,,,,,151,835670
836077.BJ,吉林碳谷,9.64,-2.231,,,,,,,,,,151,836077
836149.BJ,旭杰科技,5.37,-2.186,,,,,,,,,,151,836149
836239.BJ,长虹能源,15.89,-3.463,,,,,,,,,,151,836239
836260.BJ,中寰股份,5.87,-0.677,,,,,,,,,,151,836260
836263.BJ,中航泰达,3.90,0.516,,,,,,,,,,151,836263
836433.BJ,大唐药业,3.77,-1.050,,,,,,,,,,151,836433
836675.BJ,秉扬科技,5.60,-1.754,,,,,,,,,,151,836675
836720.BJ,吉冈精密,7.79,1.038,,,,,,,,,,151,836720
836826.BJ,盖世食品,5.00,5.042,,,,,,,,,,151,836826
836892.BJ,广咨国际,8.13,0.123,,,,,,,,,,151,836892
837092.BJ,汉鑫科技,25.63,10.856,,,,,,,,,,151,837092
837212.BJ,智新电子,7.29,-8.071,,,,,,,,,,151,837212
837242.BJ,建邦科技,12.03,-2.984,,,,,,,,,,151,837242
837344.BJ,三元基因,14.51,0.694,,,,,,,,,,151,837344
838030.BJ,德众汽车,3.29,-2.950,,,,,,,,,,151,838030
838163.BJ,方大新材,15.48,-0.322,,,,,,,,,,151,838163
838275.BJ,驱动力,2.86,-0.348,,,,,,,,,,151,838275
838924.BJ,广脉科技,7.03,-3.962,,,,,,,,,,151,838924
839167.BJ,同享科技,15.03,-2.276,,,,,,,,,,151,839167
839680.BJ,广道数字,11.90,-2.857,,,,,,,,,,151,839680
839729.BJ,永顺生物,5.19,-2.444,,,,,,,,,,151,839729
839946.BJ,华阳变速,2.95,-2.961,,,,,,,,,,151,839946
870436.BJ,大地电气,10.70,-0.187,,,,,,,,,,151,870436
871396.BJ,常辅股份,9.21,-2.746,,,,,,,,,,151,871396
871553.BJ,凯腾精工,3.44,-2.550,,,,,,,,,,151,871553
871642.BJ,通易航天,6.93,-1.980,,,,,,,,,,151,871642
871981.BJ,晶赛科技,10.29,2.490,,,,,,,,,,151,871981
872925.BJ,锦好医疗,10.96,-3.266,,,,,,,,,,151,872925
301108.SZ,洁雅股份,24.58,0.327,,,,,,,,,,33,301108
301126.SZ,达嘉维康,9.52,-0.523,,,,,,,,,,33,301126
301198.SZ,喜悦智行,9.02,10.539,,,,,,,,,,33,301198
001296.SZ,长江材料,14.24,-1.385,,,,,,,,,,33,001296
603230.SH,内蒙新华,11.72,-1.678,,,,,,,,,,17,603230
688151.SH,华强科技,12.37,-0.161,,,,,,,,,,17,688151
301111.SZ,粤万年青,14.20,-2.673,,,,,,,,,,33,301111
301179.SZ,泽宇智能,18.52,-4.438,,,,,,,,,,33,301179
301199.SZ,迈赫股份,23.27,-1.773,,,,,,,,,,33,301199
301213.SZ,观想科技,26.41,-3.894,,,,,,,,,,33,301213
301168.SZ,通灵股份,27.25,-1.802,,,,,,,,,,33,301168
301193.SZ,家联科技,15.66,-1.385,,,,,,,,,,33,301193
688110.SH,东芯股份,18.18,0.110,,,,,,,,,,17,688110
688192.SH,迪哲医药,36.74,1.717,,,,,,,,,,17,688192
301167.SZ,建研设计,12.01,0.250,,,,,,,,,,33,301167
603216.SH,梦天家居,9.24,-1.071,,,,,,,,,,17,603216
688235.SH,百济神州,116.10,1.985,,,,,,,,,,17,688235
688246.SH,嘉和美康,20.06,-2.904,,,,,,,,,,17,688246
301138.SZ,华研精机,22.29,-1.676,,,,,,,,,,33,301138
301096.SZ,百诚医药,53.88,-2.267,,,,,,,,,,33,301096
301177.SZ,迪阿股份,19.13,0.950,,,,,,,,,,33,301177
603071.SH,物产环能,12.71,-0.548,,,,,,,,,,17,603071
301101.SZ,明月镜片,22.42,-0.753,,,,,,,,,,33,301101
301100.SZ,风光股份,12.89,-1.074,,,,,,,,,,33,301100
301221.SZ,光庭信息,37.33,-0.533,,,,,,,,,,33,301221
001234.SZ,泰慕士,16.52,-1.078,,,,,,,,,,33,001234
688032.SH,禾迈股份,110.90,-3.051,,,,,,,,,,17,688032
688248.SH,南网科技,29.52,-1.139,,,,,,,,,,17,688248
301182.SZ,凯旺科技,22.30,-10.693,,,,,,,,,,33,301182
301211.SZ,亨迪药业,14.68,-1.477,,,,,,,,,,33,301211
301190.SZ,善水科技,13.77,-2.548,,,,,,,,,,33,301190
688210.SH,统联精密,21.01,-0.427,,,,,,,,,,17,688210
688167.SH,炬光科技,53.23,0.472,,,,,,,,,,17,688167
001227.SZ,兰州银行,2.43,-0.816,,,,,,,,,,33,001227
688206.SH,概伦电子,14.46,1.474,,,,,,,,,,17,688206
301113.SZ,雅艺科技,19.63,-1.258,,,,,,,,,,33,301113
688265.SH,南模生物,22.55,6.771,,,,,,,,,,17,688265
301166.SZ,优宁维,26.90,-2.004,,,,,,,,,,33,301166
301186.SZ,超达装备,33.78,6.026,,,,,,,,,,33,301186
301189.SZ,奥尼电子,21.89,-2.014,,,,,,,,,,33,301189
301127.SZ,天源环保,11.87,0.000,,,,,,,,,,33,301127
688227.SH,品高股份,11.78,-3.443,,,,,,,,,,17,688227
688236.SH,春立医疗,13.96,-1.343,,,,,,,,,,17,688236
600941.SH,中国移动,110.21,1.184,,,,,,,,,,17,600941
603176.SH,汇通集团,3.83,-0.777,,,,,,,,,,17,603176
688262.SH,国芯科技,15.91,0.952,,,,,,,,,,17,688262
688176.SH,亚虹医药,5.26,-0.190,,,,,,,,,,17,688176
301196.SZ,唯科科技,29.16,-1.553,,,,,,,,,,33,301196
871245.BJ,威博液压,10.50,-0.474,,,,,,,,,,151,871245
301136.SZ,招标股份,11.30,-5.201,,,,,,,,,,33,301136
300834.SZ,星辉环材,20.03,-4.254,,,,,,,,,,33,300834
688234.SH,天岳先进,47.95,0.862,,,,,,,,,,17,688234
688259.SH,创耀科技,38.50,-1.105,,,,,,,,,,17,688259
301159.SZ,三维天地,26.38,-5.920,,,,,,,,,,33,301159
688220.SH,翱捷科技,36.44,-0.736,,,,,,,,,,17,688220
301117.SZ,佳缘科技,24.32,-3.874,,,,,,,,,,33,301117
688062.SH,迈威生物,27.46,-0.938,,,,,,,,,,17,688062
301116.SZ,益客食品,9.40,2.285,,,,,,,,,,33,301116
301158.SZ,德石股份,12.26,-1.920,,,,,,,,,,33,301158
301201.SZ,诚达药业,18.30,-1.507,,,,,,,,,,33,301201
870204.BJ,沪江材料,8.08,8.311,,,,,,,,,,151,870204
603122.SH,合富中国,5.20,-0.763,,,,,,,,,,17,603122
688173.SH,希荻微,10.27,1.083,,,,,,,,,,17,688173
301123.SZ,奕东电子,17.44,-2.570,,,,,,,,,,33,301123
603150.SH,万朗磁塑,25.36,-0.079,,,,,,,,,,17,603150
688223.SH,晶科能源,7.18,0.140,,,,,,,,,,17,688223
688270.SH,臻镭科技,24.02,-2.674,,,,,,,,,,17,688270
688171.SH,纬德信息,14.56,-1.754,,,,,,,,,,17,688171
301122.SZ,采纳股份,19.03,-3.450,,,,,,,,,,33,301122
301217.SZ,铜冠铜箔,11.82,12.038,,,,,,,,,,33,301217
301228.SZ,实朴检测,9.37,-1.782,,,,,,,,,,33,301228
603102.SH,百合股份,30.60,1.157,,,,,,,,,,17,603102
301235.SZ,华康医疗,17.30,-1.983,,,,,,,,,,33,301235
688225.SH,亚信安全,11.28,-1.657,,,,,,,,,,17,688225
688261.SH,东微半导,49.10,2.164,,,,,,,,,,17,688261
301206.SZ,三元生物,25.10,-1.064,,,,,,,,,,33,301206
301106.SZ,骏成科技,27.57,-2.476,,,,,,,,,,33,301106
001313.SZ,粤海饲料,7.49,0.402,,,,,,,,,,33,001313
688283.SH,坤恒顺维,20.29,-8.397,,,,,,,,,,17,688283
688267.SH,中触媒,19.74,-0.101,,,,,,,,,,17,688267
001289.SZ,龙源电力,18.31,-0.218,,,,,,,,,,33,001289
301207.SZ,华兰疫苗,17.34,-0.288,,,,,,,,,,33,301207
301181.SZ,标榜股份,21.58,-6.540,,,,,,,,,,33,301181
603215.SH,比依股份,12.69,-1.399,,,,,,,,,,17,603215
603132.SH,金徽股份,14.42,1.335,,,,,,,,,,17,603132
301130.SZ,西点药业,24.38,1.753,,,,,,,,,,33,301130
301200.SZ,大族数控,30.90,-1.278,,,,,,,,,,33,301200
833346.BJ,威贸电子,11.54,-3.592,,,,,,,,,,151,833346
301229.SZ,纽泰格,23.96,-2.602,,,,,,,,,,33,301229
001266.SZ,宏英智能,19.43,-6.721,,,,,,,,,,33,001266
871857.BJ,泓禧科技,11.16,-1.587,,,,,,,,,,151,871857
603209.SH,兴通股份,13.65,-1.515,,,,,,,,,,17,603209
